"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value"
"2015M09","Portugal","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M09","Portugal","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M09","Portugal","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M09","Portugal","Iraq","Total","Total","First time applicant","Person","0"
"2015M09","Portugal","Syria","Total","Total","Asylum applicant","Person","0"
"2015M09","Portugal","Syria","Total","Total","First time applicant","Person","0"
"2015M09","Romania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M09","Romania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M09","Romania","Afghanistan","Total","Total","Asylum applicant","Person","10"
"2015M09","Romania","Afghanistan","Total","Total","First time applicant","Person","10"
"2015M09","Romania","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M09","Romania","Iraq","Total","Total","First time applicant","Person","5"
"2015M09","Romania","Syria","Total","Total","Asylum applicant","Person","30"
"2015M09","Romania","Syria","Total","Total","First time applicant","Person","30"
"2015M09","Slovenia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovenia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M09","Slovenia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovenia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M09","Slovenia","Iraq","Total","Total","Asylum applicant","Person","20"
"2015M09","Slovenia","Iraq","Total","Total","First time applicant","Person","20"
"2015M09","Slovenia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovenia","Syria","Total","Total","First time applicant","Person","0"
"2015M09","Slovakia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovakia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M09","Slovakia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovakia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M09","Slovakia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovakia","Iraq","Total","Total","First time applicant","Person","0"
"2015M09","Slovakia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M09","Slovakia","Syria","Total","Total","First time applicant","Person","0"
"2015M09","Finland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M09","Finland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M09","Finland","Afghanistan","Total","Total","Asylum applicant","Person","490"
"2015M09","Finland","Afghanistan","Total","Total","First time applicant","Person","490"
"2015M09","Finland","Iraq","Total","Total","Asylum applicant","Person","9 090"
"2015M09","Finland","Iraq","Total","Total","First time applicant","Person","9 085"
"2015M09","Finland","Syria","Total","Total","Asylum applicant","Person","195"
"2015M09","Finland","Syria","Total","Total","First time applicant","Person","195"
"2015M09","Sweden","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M09","Sweden","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M09","Sweden","Afghanistan","Total","Total","Asylum applicant","Person","4 225"
"2015M09","Sweden","Afghanistan","Total","Total","First time applicant","Person","4 205"
"2015M09","Sweden","Iraq","Total","Total","Asylum applicant","Person","3 495"
"2015M09","Sweden","Iraq","Total","Total","First time applicant","Person","3 440"
"2015M09","Sweden","Syria","Total","Total","Asylum applicant","Person","10 945"
"2015M09","Sweden","Syria","Total","Total","First time applicant","Person","10 910"
"2015M09","United Kingdom","European Union (28 countries)","Total","Total","Asylum applicant","Person","20"
"2015M09","United Kingdom","European Union (28 countries)","Total","Total","First time applicant","Person","20"
"2015M09","United Kingdom","Afghanistan","Total","Total","Asylum applicant","Person","345"
"2015M09","United Kingdom","Afghanistan","Total","Total","First time applicant","Person","335"
"2015M09","United Kingdom","Iraq","Total","Total","Asylum applicant","Person","315"
"2015M09","United Kingdom","Iraq","Total","Total","First time applicant","Person","310"
"2015M09","United Kingdom","Syria","Total","Total","Asylum applicant","Person","325"
"2015M09","United Kingdom","Syria","Total","Total","First time applicant","Person","325"
"2015M09","Iceland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M09","Iceland","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M09","Iceland","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M09","Iceland","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M09","Iceland","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M09","Iceland","Iraq","Total","Total","First time applicant","Person",":"
"2015M09","Iceland","Syria","Total","Total","Asylum applicant","Person","5"
"2015M09","Iceland","Syria","Total","Total","First time applicant","Person",":"
"2015M09","Liechtenstein","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M09","Liechtenstein","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M09","Liechtenstein","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M09","Liechtenstein","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M09","Liechtenstein","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M09","Liechtenstein","Iraq","Total","Total","First time applicant","Person",":"
"2015M09","Liechtenstein","Syria","Total","Total","Asylum applicant","Person","0"
"2015M09","Liechtenstein","Syria","Total","Total","First time applicant","Person",":"
"2015M09","Norway","European Union (28 countries)","Total","Total","Asylum applicant","Person","10"
"2015M09","Norway","European Union (28 countries)","Total","Total","First time applicant","Person","10"
"2015M09","Norway","Afghanistan","Total","Total","Asylum applicant","Person","635"
"2015M09","Norway","Afghanistan","Total","Total","First time applicant","Person","630"
"2015M09","Norway","Iraq","Total","Total","Asylum applicant","Person","550"
"2015M09","Norway","Iraq","Total","Total","First time applicant","Person","540"
"2015M09","Norway","Syria","Total","Total","Asylum applicant","Person","2 640"
"2015M09","Norway","Syria","Total","Total","First time applicant","Person","2 640"
"2015M09","Switzerland","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M09","Switzerland","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M09","Switzerland","Afghanistan","Total","Total","Asylum applicant","Person","660"
"2015M09","Switzerland","Afghanistan","Total","Total","First time applicant","Person","655"
"2015M09","Switzerland","Iraq","Total","Total","Asylum applicant","Person","350"
"2015M09","Switzerland","Iraq","Total","Total","First time applicant","Person","335"
"2015M09","Switzerland","Syria","Total","Total","Asylum applicant","Person","910"
"2015M09","Switzerland","Syria","Total","Total","First time applicant","Person","905"
"2015M10","European Union (28 countries)","European Union (28 countries)","Total","Total","Asylum applicant","Person","60"
"2015M10","European Union (28 countries)","European Union (28 countries)","Total","Total","First time applicant","Person","40"
"2015M10","European Union (28 countries)","Afghanistan","Total","Total","Asylum applicant","Person","26 575"
"2015M10","European Union (28 countries)","Afghanistan","Total","Total","First time applicant","Person","26 290"
"2015M10","European Union (28 countries)","Iraq","Total","Total","Asylum applicant","Person","24 935"
"2015M10","European Union (28 countries)","Iraq","Total","Total","First time applicant","Person","24 650"
"2015M10","European Union (28 countries)","Syria","Total","Total","Asylum applicant","Person","58 595"
"2015M10","European Union (28 countries)","Syria","Total","Total","First time applicant","Person","58 170"
"2015M10","Belgium","European Union (28 countries)","Total","Total","Asylum applicant","Person","20"
"2015M10","Belgium","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M10","Belgium","Afghanistan","Total","Total","Asylum applicant","Person","1 370"
"2015M10","Belgium","Afghanistan","Total","Total","First time applicant","Person","1 300"
"2015M10","Belgium","Iraq","Total","Total","Asylum applicant","Person","990"
"2015M10","Belgium","Iraq","Total","Total","First time applicant","Person","960"
"2015M10","Belgium","Syria","Total","Total","Asylum applicant","Person","1 955"
"2015M10","Belgium","Syria","Total","Total","First time applicant","Person","1 945"
"2015M10","Bulgaria","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Bulgaria","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Bulgaria","Afghanistan","Total","Total","Asylum applicant","Person","1 180"
"2015M10","Bulgaria","Afghanistan","Total","Total","First time applicant","Person","1 175"
"2015M10","Bulgaria","Iraq","Total","Total","Asylum applicant","Person","1 855"
"2015M10","Bulgaria","Iraq","Total","Total","First time applicant","Person","1 845"
"2015M10","Bulgaria","Syria","Total","Total","Asylum applicant","Person","440"
"2015M10","Bulgaria","Syria","Total","Total","First time applicant","Person","440"
"2015M10","Czech Republic","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Czech Republic","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Czech Republic","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Czech Republic","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Czech Republic","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Czech Republic","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Czech Republic","Syria","Total","Total","Asylum applicant","Person","40"
"2015M10","Czech Republic","Syria","Total","Total","First time applicant","Person","40"
"2015M10","Denmark","European Union (28 countries)","Total","Total","Asylum applicant","Person","10"
"2015M10","Denmark","European Union (28 countries)","Total","Total","First time applicant","Person","10"
"2015M10","Denmark","Afghanistan","Total","Total","Asylum applicant","Person","325"
"2015M10","Denmark","Afghanistan","Total","Total","First time applicant","Person","325"
"2015M10","Denmark","Iraq","Total","Total","Asylum applicant","Person","315"
"2015M10","Denmark","Iraq","Total","Total","First time applicant","Person","315"
"2015M10","Denmark","Syria","Total","Total","Asylum applicant","Person","1 460"
"2015M10","Denmark","Syria","Total","Total","First time applicant","Person","1 460"
"2015M10","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M10","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M10","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","Asylum applicant","Person","5 070"
"2015M10","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","First time applicant","Person","5 045"
"2015M10","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","Asylum applicant","Person","4 635"
"2015M10","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","First time applicant","Person","4 540"
"2015M10","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","Asylum applicant","Person","30 500"
"2015M10","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","First time applicant","Person","30 215"
"2015M10","Estonia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Estonia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Estonia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Estonia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Estonia","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M10","Estonia","Iraq","Total","Total","First time applicant","Person","5"
"2015M10","Estonia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Estonia","Syria","Total","Total","First time applicant","Person","0"
"2015M10","Ireland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Ireland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Ireland","Afghanistan","Total","Total","Asylum applicant","Person","15"
"2015M10","Ireland","Afghanistan","Total","Total","First time applicant","Person","15"
"2015M10","Ireland","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Ireland","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Ireland","Syria","Total","Total","Asylum applicant","Person","10"
"2015M10","Ireland","Syria","Total","Total","First time applicant","Person","10"
"2015M10","Greece","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Greece","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Greece","Afghanistan","Total","Total","Asylum applicant","Person","95"
"2015M10","Greece","Afghanistan","Total","Total","First time applicant","Person","75"
"2015M10","Greece","Iraq","Total","Total","Asylum applicant","Person","65"
"2015M10","Greece","Iraq","Total","Total","First time applicant","Person","55"
"2015M10","Greece","Syria","Total","Total","Asylum applicant","Person","190"
"2015M10","Greece","Syria","Total","Total","First time applicant","Person","180"
"2015M10","Spain","European Union (28 countries)","Total","Total","Asylum applicant","Person",":"
"2015M10","Spain","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M10","Spain","Afghanistan","Total","Total","Asylum applicant","Person",":"
"2015M10","Spain","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M10","Spain","Iraq","Total","Total","Asylum applicant","Person",":"
"2015M10","Spain","Iraq","Total","Total","First time applicant","Person",":"
"2015M10","Spain","Syria","Total","Total","Asylum applicant","Person",":"
"2015M10","Spain","Syria","Total","Total","First time applicant","Person",":"
"2015M10","France","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","France","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","France","Afghanistan","Total","Total","Asylum applicant","Person","375"
"2015M10","France","Afghanistan","Total","Total","First time applicant","Person","375"
"2015M10","France","Iraq","Total","Total","Asylum applicant","Person","325"
"2015M10","France","Iraq","Total","Total","First time applicant","Person","325"
"2015M10","France","Syria","Total","Total","Asylum applicant","Person","660"
"2015M10","France","Syria","Total","Total","First time applicant","Person","660"
"2015M10","Croatia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Croatia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Croatia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Croatia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Croatia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Croatia","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Croatia","Syria","Total","Total","Asylum applicant","Person","5"
"2015M10","Croatia","Syria","Total","Total","First time applicant","Person","5"
"2015M10","Italy","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Italy","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Italy","Afghanistan","Total","Total","Asylum applicant","Person","385"
"2015M10","Italy","Afghanistan","Total","Total","First time applicant","Person","380"
"2015M10","Italy","Iraq","Total","Total","Asylum applicant","Person","50"
"2015M10","Italy","Iraq","Total","Total","First time applicant","Person","50"
"2015M10","Italy","Syria","Total","Total","Asylum applicant","Person","65"
"2015M10","Italy","Syria","Total","Total","First time applicant","Person","65"
"2015M10","Cyprus","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Cyprus","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Cyprus","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M10","Cyprus","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M10","Cyprus","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M10","Cyprus","Iraq","Total","Total","First time applicant","Person","5"
"2015M10","Cyprus","Syria","Total","Total","Asylum applicant","Person","120"
"2015M10","Cyprus","Syria","Total","Total","First time applicant","Person","120"
"2015M10","Latvia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Latvia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Latvia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Latvia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Latvia","Iraq","Total","Total","Asylum applicant","Person","60"
"2015M10","Latvia","Iraq","Total","Total","First time applicant","Person","60"
"2015M10","Latvia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Latvia","Syria","Total","Total","First time applicant","Person","0"
"2015M10","Lithuania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Lithuania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Lithuania","Afghanistan","Total","Total","Asylum applicant","Person","15"
"2015M10","Lithuania","Afghanistan","Total","Total","First time applicant","Person","15"
"2015M10","Lithuania","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Lithuania","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Lithuania","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Lithuania","Syria","Total","Total","First time applicant","Person","0"
"2015M10","Luxembourg","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Luxembourg","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Luxembourg","Afghanistan","Total","Total","Asylum applicant","Person","35"
"2015M10","Luxembourg","Afghanistan","Total","Total","First time applicant","Person","35"
"2015M10","Luxembourg","Iraq","Total","Total","Asylum applicant","Person","130"
"2015M10","Luxembourg","Iraq","Total","Total","First time applicant","Person","130"
"2015M10","Luxembourg","Syria","Total","Total","Asylum applicant","Person","115"
"2015M10","Luxembourg","Syria","Total","Total","First time applicant","Person","115"
"2015M10","Hungary","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Hungary","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Hungary","Afghanistan","Total","Total","Asylum applicant","Person","175"
"2015M10","Hungary","Afghanistan","Total","Total","First time applicant","Person","125"
"2015M10","Hungary","Iraq","Total","Total","Asylum applicant","Person","135"
"2015M10","Hungary","Iraq","Total","Total","First time applicant","Person","130"
"2015M10","Hungary","Syria","Total","Total","Asylum applicant","Person","130"
"2015M10","Hungary","Syria","Total","Total","First time applicant","Person","120"
"2015M10","Malta","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Malta","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Malta","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Malta","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Malta","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M10","Malta","Iraq","Total","Total","First time applicant","Person","5"
"2015M10","Malta","Syria","Total","Total","Asylum applicant","Person","95"
"2015M10","Malta","Syria","Total","Total","First time applicant","Person","95"
"2015M10","Netherlands","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Netherlands","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Netherlands","Afghanistan","Total","Total","Asylum applicant","Person","470"
"2015M10","Netherlands","Afghanistan","Total","Total","First time applicant","Person","445"
"2015M10","Netherlands","Iraq","Total","Total","Asylum applicant","Person","1 060"
"2015M10","Netherlands","Iraq","Total","Total","First time applicant","Person","1 045"
"2015M10","Netherlands","Syria","Total","Total","Asylum applicant","Person","5 245"
"2015M10","Netherlands","Syria","Total","Total","First time applicant","Person","5 245"
"2015M10","Austria","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Austria","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Austria","Afghanistan","Total","Total","Asylum applicant","Person","3 965"
"2015M10","Austria","Afghanistan","Total","Total","First time applicant","Person","3 915"
"2015M10","Austria","Iraq","Total","Total","Asylum applicant","Person","2 135"
"2015M10","Austria","Iraq","Total","Total","First time applicant","Person","2 115"
"2015M10","Austria","Syria","Total","Total","Asylum applicant","Person","3 860"
"2015M10","Austria","Syria","Total","Total","First time applicant","Person","3 800"
"2015M10","Poland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Poland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Poland","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Poland","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Poland","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M10","Poland","Iraq","Total","Total","First time applicant","Person","5"
"2015M10","Poland","Syria","Total","Total","Asylum applicant","Person","15"
"2015M10","Poland","Syria","Total","Total","First time applicant","Person","15"
"2015M10","Portugal","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Portugal","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Portugal","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Portugal","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Portugal","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Portugal","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Portugal","Syria","Total","Total","Asylum applicant","Person","5"
"2015M10","Portugal","Syria","Total","Total","First time applicant","Person","5"
"2015M10","Romania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Romania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Romania","Afghanistan","Total","Total","Asylum applicant","Person","15"
"2015M10","Romania","Afghanistan","Total","Total","First time applicant","Person","15"
"2015M10","Romania","Iraq","Total","Total","Asylum applicant","Person","10"
"2015M10","Romania","Iraq","Total","Total","First time applicant","Person","10"
"2015M10","Romania","Syria","Total","Total","Asylum applicant","Person","30"
"2015M10","Romania","Syria","Total","Total","First time applicant","Person","30"
"2015M10","Slovenia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovenia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Slovenia","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M10","Slovenia","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M10","Slovenia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovenia","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Slovenia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovenia","Syria","Total","Total","First time applicant","Person","0"
"2015M10","Slovakia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovakia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Slovakia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovakia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M10","Slovakia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovakia","Iraq","Total","Total","First time applicant","Person","0"
"2015M10","Slovakia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Slovakia","Syria","Total","Total","First time applicant","Person","0"
"2015M10","Finland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Finland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Finland","Afghanistan","Total","Total","Asylum applicant","Person","1 035"
"2015M10","Finland","Afghanistan","Total","Total","First time applicant","Person","1 035"
"2015M10","Finland","Iraq","Total","Total","Asylum applicant","Person","5 195"
"2015M10","Finland","Iraq","Total","Total","First time applicant","Person","5 180"
"2015M10","Finland","Syria","Total","Total","Asylum applicant","Person","175"
"2015M10","Finland","Syria","Total","Total","First time applicant","Person","175"
"2015M10","Sweden","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M10","Sweden","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M10","Sweden","Afghanistan","Total","Total","Asylum applicant","Person","11 585"
"2015M10","Sweden","Afghanistan","Total","Total","First time applicant","Person","11 560"
"2015M10","Sweden","Iraq","Total","Total","Asylum applicant","Person","7 475"
"2015M10","Sweden","Iraq","Total","Total","First time applicant","Person","7 400"
"2015M10","Sweden","Syria","Total","Total","Asylum applicant","Person","12 945"
"2015M10","Sweden","Syria","Total","Total","First time applicant","Person","12 900"
"2015M10","United Kingdom","European Union (28 countries)","Total","Total","Asylum applicant","Person","10"
"2015M10","United Kingdom","European Union (28 countries)","Total","Total","First time applicant","Person","10"
"2015M10","United Kingdom","Afghanistan","Total","Total","Asylum applicant","Person","450"
"2015M10","United Kingdom","Afghanistan","Total","Total","First time applicant","Person","445"
"2015M10","United Kingdom","Iraq","Total","Total","Asylum applicant","Person","480"
"2015M10","United Kingdom","Iraq","Total","Total","First time applicant","Person","470"
"2015M10","United Kingdom","Syria","Total","Total","Asylum applicant","Person","530"
"2015M10","United Kingdom","Syria","Total","Total","First time applicant","Person","530"
"2015M10","Iceland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Iceland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M10","Iceland","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M10","Iceland","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M10","Iceland","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M10","Iceland","Iraq","Total","Total","First time applicant","Person","5"
"2015M10","Iceland","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Iceland","Syria","Total","Total","First time applicant","Person","0"
"2015M10","Liechtenstein","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M10","Liechtenstein","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M10","Liechtenstein","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M10","Liechtenstein","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M10","Liechtenstein","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M10","Liechtenstein","Iraq","Total","Total","First time applicant","Person",":"
"2015M10","Liechtenstein","Syria","Total","Total","Asylum applicant","Person","0"
"2015M10","Liechtenstein","Syria","Total","Total","First time applicant","Person",":"
"2015M10","Norway","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M10","Norway","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M10","Norway","Afghanistan","Total","Total","Asylum applicant","Person","2 035"
"2015M10","Norway","Afghanistan","Total","Total","First time applicant","Person","2 020"
"2015M10","Norway","Iraq","Total","Total","Asylum applicant","Person","1 345"
"2015M10","Norway","Iraq","Total","Total","First time applicant","Person","1 330"
"2015M10","Norway","Syria","Total","Total","Asylum applicant","Person","3 400"
"2015M10","Norway","Syria","Total","Total","First time applicant","Person","3 395"
"2015M10","Switzerland","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M10","Switzerland","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M10","Switzerland","Afghanistan","Total","Total","Asylum applicant","Person","1 535"
"2015M10","Switzerland","Afghanistan","Total","Total","First time applicant","Person","1 530"
"2015M10","Switzerland","Iraq","Total","Total","Asylum applicant","Person","520"
"2015M10","Switzerland","Iraq","Total","Total","First time applicant","Person","510"
"2015M10","Switzerland","Syria","Total","Total","Asylum applicant","Person","620"
"2015M10","Switzerland","Syria","Total","Total","First time applicant","Person","615"
"2015M11","European Union (28 countries)","European Union (28 countries)","Total","Total","Asylum applicant","Person","25"
"2015M11","European Union (28 countries)","European Union (28 countries)","Total","Total","First time applicant","Person","25"
"2015M11","European Union (28 countries)","Afghanistan","Total","Total","Asylum applicant","Person","34 085"
"2015M11","European Union (28 countries)","Afghanistan","Total","Total","First time applicant","Person","33 820"
"2015M11","European Union (28 countries)","Iraq","Total","Total","Asylum applicant","Person","17 980"
"2015M11","European Union (28 countries)","Iraq","Total","Total","First time applicant","Person","17 740"
"2015M11","European Union (28 countries)","Syria","Total","Total","Asylum applicant","Person","51 620"
"2015M11","European Union (28 countries)","Syria","Total","Total","First time applicant","Person","51 320"
"2015M11","Belgium","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Belgium","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Belgium","Afghanistan","Total","Total","Asylum applicant","Person","2 160"
"2015M11","Belgium","Afghanistan","Total","Total","First time applicant","Person","2 130"
"2015M11","Belgium","Iraq","Total","Total","Asylum applicant","Person","795"
"2015M11","Belgium","Iraq","Total","Total","First time applicant","Person","785"
"2015M11","Belgium","Syria","Total","Total","Asylum applicant","Person","1 755"
"2015M11","Belgium","Syria","Total","Total","First time applicant","Person","1 745"
"2015M11","Bulgaria","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Bulgaria","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Bulgaria","Afghanistan","Total","Total","Asylum applicant","Person","970"
"2015M11","Bulgaria","Afghanistan","Total","Total","First time applicant","Person","970"
