"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2015M08","Hungary","Extra EU-28","Females","Total","Asylum applicant","Person","10,225",""
"2015M08","Hungary","Eritrea","Males","Total","Asylum applicant","Person","70",""
"2015M08","Hungary","Eritrea","Females","Total","Asylum applicant","Person","100",""
"2015M08","Hungary","Afghanistan","Males","Total","Asylum applicant","Person","8,265",""
"2015M08","Hungary","Afghanistan","Females","Total","Asylum applicant","Person","2,170",""
"2015M08","Hungary","Pakistan","Males","Total","Asylum applicant","Person","6,110",""
"2015M08","Hungary","Pakistan","Females","Total","Asylum applicant","Person","25",""
"2015M08","Hungary","Iraq","Males","Total","Asylum applicant","Person","1,765",""
"2015M08","Hungary","Iraq","Females","Total","Asylum applicant","Person","505",""
"2015M08","Hungary","Syria","Males","Total","Asylum applicant","Person","16,270",""
"2015M08","Hungary","Syria","Females","Total","Asylum applicant","Person","6,860",""
"2015M08","Netherlands","Albania","Males","Total","Asylum applicant","Person","60",""
"2015M08","Netherlands","Albania","Females","Total","Asylum applicant","Person","15",""
"2015M08","Netherlands","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M08","Netherlands","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M08","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","80",""
"2015M08","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","25",""
"2015M08","Netherlands","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M08","Netherlands","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M08","Netherlands","Extra EU-28","Males","Total","Asylum applicant","Person","4,200",""
"2015M08","Netherlands","Extra EU-28","Females","Total","Asylum applicant","Person","1,270",""
"2015M08","Netherlands","Eritrea","Males","Total","Asylum applicant","Person","825",""
"2015M08","Netherlands","Eritrea","Females","Total","Asylum applicant","Person","460",""
"2015M08","Netherlands","Afghanistan","Males","Total","Asylum applicant","Person","110",""
"2015M08","Netherlands","Afghanistan","Females","Total","Asylum applicant","Person","40",""
"2015M08","Netherlands","Pakistan","Males","Total","Asylum applicant","Person","10",""
"2015M08","Netherlands","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M08","Netherlands","Iraq","Males","Total","Asylum applicant","Person","120",""
"2015M08","Netherlands","Iraq","Females","Total","Asylum applicant","Person","35",""
"2015M08","Netherlands","Syria","Males","Total","Asylum applicant","Person","2,380",""
"2015M08","Netherlands","Syria","Females","Total","Asylum applicant","Person","435",""
"2015M08","Slovenia","Albania","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Albania","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","5",""
"2015M08","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Extra EU-28","Males","Total","Asylum applicant","Person","15",""
"2015M08","Slovenia","Extra EU-28","Females","Total","Asylum applicant","Person","5",""
"2015M08","Slovenia","Eritrea","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Eritrea","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Afghanistan","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Afghanistan","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Pakistan","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Iraq","Males","Total","Asylum applicant","Person","5",""
"2015M08","Slovenia","Iraq","Females","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Syria","Males","Total","Asylum applicant","Person","0",""
"2015M08","Slovenia","Syria","Females","Total","Asylum applicant","Person","0",""
"2015M08","Sweden","Albania","Males","Total","Asylum applicant","Person","195",""
"2015M08","Sweden","Albania","Females","Total","Asylum applicant","Person","95",""
"2015M08","Sweden","Serbia","Males","Total","Asylum applicant","Person","35",""
"2015M08","Sweden","Serbia","Females","Total","Asylum applicant","Person","30",""
"2015M08","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","45",""
"2015M08","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","40",""
"2015M08","Sweden","Russia","Males","Total","Asylum applicant","Person","40",""
"2015M08","Sweden","Russia","Females","Total","Asylum applicant","Person","25",""
"2015M08","Sweden","Extra EU-28","Males","Total","Asylum applicant","Person","8,480",""
"2015M08","Sweden","Extra EU-28","Females","Total","Asylum applicant","Person","3,245",""
"2015M08","Sweden","Eritrea","Males","Total","Asylum applicant","Person","600",""
"2015M08","Sweden","Eritrea","Females","Total","Asylum applicant","Person","310",""
"2015M08","Sweden","Afghanistan","Males","Total","Asylum applicant","Person","1,980",""
"2015M08","Sweden","Afghanistan","Females","Total","Asylum applicant","Person","215",""
"2015M08","Sweden","Pakistan","Males","Total","Asylum applicant","Person","25",""
"2015M08","Sweden","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M08","Sweden","Iraq","Males","Total","Asylum applicant","Person","430",""
"2015M08","Sweden","Iraq","Females","Total","Asylum applicant","Person","155",""
"2015M08","Sweden","Syria","Males","Total","Asylum applicant","Person","3,325",""
"2015M08","Sweden","Syria","Females","Total","Asylum applicant","Person","1,465",""
"2015M08","United Kingdom","Albania","Males","Total","Asylum applicant","Person","75",""
"2015M08","United Kingdom","Albania","Females","Total","Asylum applicant","Person","70",""
"2015M08","United Kingdom","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M08","United Kingdom","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M08","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","0",""
"2015M08","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M08","United Kingdom","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M08","United Kingdom","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M08","United Kingdom","Extra EU-28","Males","Total","Asylum applicant","Person","2,695",""
"2015M08","United Kingdom","Extra EU-28","Females","Total","Asylum applicant","Person","945",""
"2015M08","United Kingdom","Eritrea","Males","Total","Asylum applicant","Person","385",""
"2015M08","United Kingdom","Eritrea","Females","Total","Asylum applicant","Person","40",""
"2015M08","United Kingdom","Afghanistan","Males","Total","Asylum applicant","Person","250",""
"2015M08","United Kingdom","Afghanistan","Females","Total","Asylum applicant","Person","70",""
"2015M08","United Kingdom","Pakistan","Males","Total","Asylum applicant","Person","220",""
"2015M08","United Kingdom","Pakistan","Females","Total","Asylum applicant","Person","95",""
"2015M08","United Kingdom","Iraq","Males","Total","Asylum applicant","Person","200",""
"2015M08","United Kingdom","Iraq","Females","Total","Asylum applicant","Person","40",""
"2015M08","United Kingdom","Syria","Males","Total","Asylum applicant","Person","180",""
"2015M08","United Kingdom","Syria","Females","Total","Asylum applicant","Person","45",""
"2015M08","Switzerland","Albania","Males","Total","Asylum applicant","Person","65",""
"2015M08","Switzerland","Albania","Females","Total","Asylum applicant","Person","35",""
"2015M08","Switzerland","Serbia","Males","Total","Asylum applicant","Person","5",""
"2015M08","Switzerland","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M08","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","20",""
"2015M08","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","10",""
"2015M08","Switzerland","Russia","Males","Total","Asylum applicant","Person","10",""
"2015M08","Switzerland","Russia","Females","Total","Asylum applicant","Person","5",""
"2015M08","Switzerland","Extra EU-28","Males","Total","Asylum applicant","Person","2,880",""
"2015M08","Switzerland","Extra EU-28","Females","Total","Asylum applicant","Person","1,015",""
"2015M08","Switzerland","Eritrea","Males","Total","Asylum applicant","Person","1,165",""
"2015M08","Switzerland","Eritrea","Females","Total","Asylum applicant","Person","445",""
"2015M08","Switzerland","Afghanistan","Males","Total","Asylum applicant","Person","365",""
"2015M08","Switzerland","Afghanistan","Females","Total","Asylum applicant","Person","95",""
"2015M08","Switzerland","Pakistan","Males","Total","Asylum applicant","Person","20",""
"2015M08","Switzerland","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M08","Switzerland","Iraq","Males","Total","Asylum applicant","Person","130",""
"2015M08","Switzerland","Iraq","Females","Total","Asylum applicant","Person","50",""
"2015M08","Switzerland","Syria","Males","Total","Asylum applicant","Person","285",""
"2015M08","Switzerland","Syria","Females","Total","Asylum applicant","Person","115",""
"2015M09","Belgium","Albania","Males","Total","Asylum applicant","Person","55",""
"2015M09","Belgium","Albania","Females","Total","Asylum applicant","Person","55",""
"2015M09","Belgium","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M09","Belgium","Serbia","Females","Total","Asylum applicant","Person","15",""
"2015M09","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","25",""
"2015M09","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","25",""
"2015M09","Belgium","Russia","Males","Total","Asylum applicant","Person","65",""
"2015M09","Belgium","Russia","Females","Total","Asylum applicant","Person","55",""
"2015M09","Belgium","Extra EU-28","Males","Total","Asylum applicant","Person","4,955",""
"2015M09","Belgium","Extra EU-28","Females","Total","Asylum applicant","Person","1,875",""
"2015M09","Belgium","Eritrea","Males","Total","Asylum applicant","Person","25",""
"2015M09","Belgium","Eritrea","Females","Total","Asylum applicant","Person","20",""
"2015M09","Belgium","Afghanistan","Males","Total","Asylum applicant","Person","525",""
"2015M09","Belgium","Afghanistan","Females","Total","Asylum applicant","Person","70",""
"2015M09","Belgium","Pakistan","Males","Total","Asylum applicant","Person","35",""
"2015M09","Belgium","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M09","Belgium","Iraq","Males","Total","Asylum applicant","Person","2,125",""
"2015M09","Belgium","Iraq","Females","Total","Asylum applicant","Person","535",""
"2015M09","Belgium","Syria","Males","Total","Asylum applicant","Person","1,350",""
"2015M09","Belgium","Syria","Females","Total","Asylum applicant","Person","570",""
"2015M09","Germany (until 1990 former territory of the FRG)","Albania","Males","Total","Asylum applicant","Person","3,940",""
"2015M09","Germany (until 1990 former territory of the FRG)","Albania","Females","Total","Asylum applicant","Person","2,795",""
"2015M09","Germany (until 1990 former territory of the FRG)","Serbia","Males","Total","Asylum applicant","Person","1,010",""
"2015M09","Germany (until 1990 former territory of the FRG)","Serbia","Females","Total","Asylum applicant","Person","975",""
"2015M09","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","475",""
"2015M09","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","320",""
"2015M09","Germany (until 1990 former territory of the FRG)","Russia","Males","Total","Asylum applicant","Person","295",""
"2015M09","Germany (until 1990 former territory of the FRG)","Russia","Females","Total","Asylum applicant","Person","330",""
"2015M09","Germany (until 1990 former territory of the FRG)","Extra EU-28","Males","Total","Asylum applicant","Person","29,635",""
"2015M09","Germany (until 1990 former territory of the FRG)","Extra EU-28","Females","Total","Asylum applicant","Person","13,385",""
"2015M09","Germany (until 1990 former territory of the FRG)","Eritrea","Males","Total","Asylum applicant","Person","855",""
"2015M09","Germany (until 1990 former territory of the FRG)","Eritrea","Females","Total","Asylum applicant","Person","265",""
"2015M09","Germany (until 1990 former territory of the FRG)","Afghanistan","Males","Total","Asylum applicant","Person","1,970",""
"2015M09","Germany (until 1990 former territory of the FRG)","Afghanistan","Females","Total","Asylum applicant","Person","775",""
"2015M09","Germany (until 1990 former territory of the FRG)","Pakistan","Males","Total","Asylum applicant","Person","1,035",""
"2015M09","Germany (until 1990 former territory of the FRG)","Pakistan","Females","Total","Asylum applicant","Person","35",""
"2015M09","Germany (until 1990 former territory of the FRG)","Iraq","Males","Total","Asylum applicant","Person","1,840",""
"2015M09","Germany (until 1990 former territory of the FRG)","Iraq","Females","Total","Asylum applicant","Person","700",""
"2015M09","Germany (until 1990 former territory of the FRG)","Syria","Males","Total","Asylum applicant","Person","12,540",""
"2015M09","Germany (until 1990 former territory of the FRG)","Syria","Females","Total","Asylum applicant","Person","4,285",""
"2015M09","France","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M09","France","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M09","France","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M09","Italy","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M09","Hungary","Albania","Males","Total","Asylum applicant","Person","30",""
"2015M09","Hungary","Albania","Females","Total","Asylum applicant","Person","0",""
"2015M09","Hungary","Serbia","Males","Total","Asylum applicant","Person","5",""
"2015M09","Hungary","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M09","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","110",""
"2015M09","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","45",""
"2015M09","Hungary","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M09","Hungary","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M09","Hungary","Extra EU-28","Males","Total","Asylum applicant","Person","23,150",""
"2015M09","Hungary","Extra EU-28","Females","Total","Asylum applicant","Person","7,645",""
"2015M09","Hungary","Eritrea","Males","Total","Asylum applicant","Person","5",""
"2015M09","Hungary","Eritrea","Females","Total","Asylum applicant","Person","15",""
"2015M09","Hungary","Afghanistan","Males","Total","Asylum applicant","Person","5,725",""
"2015M09","Hungary","Afghanistan","Females","Total","Asylum applicant","Person","1,650",""
"2015M09","Hungary","Pakistan","Males","Total","Asylum applicant","Person","1,855",""
"2015M09","Hungary","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M09","Hungary","Iraq","Males","Total","Asylum applicant","Person","1,610",""
"2015M09","Hungary","Iraq","Females","Total","Asylum applicant","Person","550",""
"2015M09","Hungary","Syria","Males","Total","Asylum applicant","Person","12,640",""
"2015M09","Hungary","Syria","Females","Total","Asylum applicant","Person","5,190",""
"2015M09","Netherlands","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M09","Netherlands","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M09","Slovenia","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M09","Sweden","Albania","Males","Total","Asylum applicant","Person","300",""
"2015M09","Sweden","Albania","Females","Total","Asylum applicant","Person","125",""
"2015M09","Sweden","Serbia","Males","Total","Asylum applicant","Person","50",""
"2015M09","Sweden","Serbia","Females","Total","Asylum applicant","Person","50",""
"2015M09","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","75",""
"2015M09","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","55",""
"2015M09","Sweden","Russia","Males","Total","Asylum applicant","Person","45",""
"2015M09","Sweden","Russia","Females","Total","Asylum applicant","Person","40",""
"2015M09","Sweden","Extra EU-28","Males","Total","Asylum applicant","Person","17,415",""
"2015M09","Sweden","Extra EU-28","Females","Total","Asylum applicant","Person","6,845",""
"2015M09","Sweden","Eritrea","Males","Total","Asylum applicant","Person","530",""
"2015M09","Sweden","Eritrea","Females","Total","Asylum applicant","Person","285",""
"2015M09","Sweden","Afghanistan","Males","Total","Asylum applicant","Person","3,535",""
"2015M09","Sweden","Afghanistan","Females","Total","Asylum applicant","Person","695",""
"2015M09","Sweden","Pakistan","Males","Total","Asylum applicant","Person","65",""
"2015M09","Sweden","Pakistan","Females","Total","Asylum applicant","Person","25",""
"2015M09","Sweden","Iraq","Males","Total","Asylum applicant","Person","2,835",""
"2015M09","Sweden","Iraq","Females","Total","Asylum applicant","Person","660",""
"2015M09","Sweden","Syria","Males","Total","Asylum applicant","Person","7,435",""
"2015M09","Sweden","Syria","Females","Total","Asylum applicant","Person","3,510",""
"2015M09","United Kingdom","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M09","United Kingdom","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M09","Switzerland","Albania","Males","Total","Asylum applicant","Person","65",""
"2015M09","Switzerland","Albania","Females","Total","Asylum applicant","Person","60",""
"2015M09","Switzerland","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M09","Switzerland","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M09","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","30",""
"2015M09","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","10",""
"2015M09","Switzerland","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M09","Switzerland","Russia","Females","Total","Asylum applicant","Person","5",""
"2015M09","Switzerland","Extra EU-28","Males","Total","Asylum applicant","Person","3,145",""
"2015M09","Switzerland","Extra EU-28","Females","Total","Asylum applicant","Person","1,395",""
"2015M09","Switzerland","Eritrea","Males","Total","Asylum applicant","Person","945",""
"2015M09","Switzerland","Eritrea","Females","Total","Asylum applicant","Person","440",""
"2015M09","Switzerland","Afghanistan","Males","Total","Asylum applicant","Person","485",""
"2015M09","Switzerland","Afghanistan","Females","Total","Asylum applicant","Person","170",""
"2015M09","Switzerland","Pakistan","Males","Total","Asylum applicant","Person","35",""
"2015M09","Switzerland","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M09","Switzerland","Iraq","Males","Total","Asylum applicant","Person","250",""
"2015M09","Switzerland","Iraq","Females","Total","Asylum applicant","Person","100",""
"2015M09","Switzerland","Syria","Males","Total","Asylum applicant","Person","595",""
"2015M09","Switzerland","Syria","Females","Total","Asylum applicant","Person","315",""
"2015M10","Belgium","Albania","Males","Total","Asylum applicant","Person","65",""
"2015M10","Belgium","Albania","Females","Total","Asylum applicant","Person","65",""
"2015M10","Belgium","Serbia","Males","Total","Asylum applicant","Person","25",""
"2015M10","Belgium","Serbia","Females","Total","Asylum applicant","Person","10",""
"2015M10","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","20",""
"2015M10","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","10",""
"2015M10","Belgium","Russia","Males","Total","Asylum applicant","Person","60",""
"2015M10","Belgium","Russia","Females","Total","Asylum applicant","Person","60",""
"2015M10","Belgium","Extra EU-28","Males","Total","Asylum applicant","Person","4,385",""
"2015M10","Belgium","Extra EU-28","Females","Total","Asylum applicant","Person","1,635",""
"2015M10","Belgium","Eritrea","Males","Total","Asylum applicant","Person","25",""
"2015M10","Belgium","Eritrea","Females","Total","Asylum applicant","Person","20",""
"2015M10","Belgium","Afghanistan","Males","Total","Asylum applicant","Person","1,180",""
"2015M10","Belgium","Afghanistan","Females","Total","Asylum applicant","Person","190",""
"2015M10","Belgium","Pakistan","Males","Total","Asylum applicant","Person","55",""
"2015M10","Belgium","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M10","Belgium","Iraq","Males","Total","Asylum applicant","Person","735",""
"2015M10","Belgium","Iraq","Females","Total","Asylum applicant","Person","255",""
"2015M10","Belgium","Syria","Males","Total","Asylum applicant","Person","1,390",""
"2015M10","Belgium","Syria","Females","Total","Asylum applicant","Person","565",""
"2015M10","Germany (until 1990 former territory of the FRG)","Albania","Males","Total","Asylum applicant","Person","2,745",""
"2015M10","Germany (until 1990 former territory of the FRG)","Albania","Females","Total","Asylum applicant","Person","1,930",""
"2015M10","Germany (until 1990 former territory of the FRG)","Serbia","Males","Total","Asylum applicant","Person","755",""
"2015M10","Germany (until 1990 former territory of the FRG)","Serbia","Females","Total","Asylum applicant","Person","665",""
"2015M10","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","445",""
"2015M10","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","310",""
